EXT_SOURCE_3,EXT_SOURCE_2,NAME_EDUCATION_TYPE_Higher education,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Secondary / secondary special,CODE_GENDER,NAME_CONTRACT_TYPE_Cash loans,REGION_RATING_CLIENT,FLAG_DOCUMENT_3
0.2327247762679433,0.5982432424547262,False,False,True,0,True,3.0,1.0
0.0950703958413326,0.3909932576851988,True,True,False,0,True,3.0,1.0
0.3280631605201915,0.6220298665860468,True,False,False,0,True,3.0,0.0
0.8128226070575616,0.6466885821859959,False,False,True,0,True,2.0,1.0
0.1566398270314114,0.5248175794365513,False,True,True,0,True,2.0,1.0
0.4525335592581747,0.6363951652298555,True,True,False,0,True,2.0,1.0
0.3296550543128238,0.7636485619996934,False,True,True,0,True,2.0,1.0
0.816092360478441,0.5852908069048889,False,True,True,0,True,2.0,1.0
0.5954562029091491,0.6036550365741279,False,True,True,1,True,2.0,1.0
0.4170996682522097,0.7651254360605889,True,True,False,0,True,2.0,1.0
0.6738300778602003,0.6161564242321512,True,False,False,0,True,2.0,0.0
0.6754132910917112,0.5098519541101603,True,False,False,0,True,3.0,1.0
0.4436153084085652,0.182171374180396,False,True,True,0,True,2.0,1.0
0.7713615919194317,0.557347622511613,False,False,True,1,True,3.0,1.0
0.5190973382084597,0.6413041903506802,False,False,True,0,True,2.0,1.0
0.5460231970049609,0.7024628947445616,True,True,False,0,True,2.0,1.0
0.7886807751817684,0.5858586300023704,True,False,False,1,True,2.0,1.0
0.5136937663039473,0.0862529149111319,False,False,True,0,True,2.0,0.0
0.7490217048463391,0.5477730476270279,True,False,False,1,True,2.0,0.0
0.3031463744186309,0.593340422792271,True,True,False,0,True,3.0,1.0
0.6940926425266661,0.640040616163284,False,True,True,0,True,2.0,0.0
0.3506958432829587,0.6015603738443187,True,False,False,0,True,2.0,1.0
0.2692857999073816,0.1219059405425988,False,False,True,0,True,2.0,0.0
0.5442347412142162,0.6405140556837132,False,False,True,0,True,2.0,0.0
0.5406544504453575,0.1715351212035425,False,False,True,0,True,2.0,1.0
0.7062051096536562,0.6344549499357989,False,False,True,1,True,2.0,1.0
0.5064842396679806,0.3721102589242765,True,False,False,1,False,2.0,0.0
0.7449321846094795,0.6219784526230758,True,True,False,0,True,2.0,1.0
0.3077366963789207,0.5750860506591902,False,False,True,1,True,2.0,1.0
0.5814837058057234,0.4953660887502677,False,True,True,0,True,2.0,1.0
0.6413682574954046,0.2653117484731741,False,False,True,0,True,2.0,0.0
0.4276573700350293,0.3914359469034673,False,True,True,0,True,2.0,1.0
0.3376727217405312,0.7494092451416423,True,False,False,1,True,1.0,0.0
0.6075573001388961,0.6263387445759298,True,False,False,0,True,2.0,1.0
0.7366226976503176,0.5924589685675292,False,False,True,0,True,2.0,1.0
0.3441550073724169,0.5986321123746743,False,False,True,0,True,2.0,1.0
0.6347055309763198,0.7221783702089665,False,False,True,1,True,2.0,1.0
0.2970866116472028,0.6348960636020012,True,True,False,1,True,2.0,1.0
0.7597121819739279,0.6410123825293345,False,True,True,0,True,2.0,1.0
0.180887977767074,0.3715433102138179,False,True,True,0,False,2.0,0.0
0.6092756673894402,0.2015836822864006,False,True,True,0,True,2.0,1.0
0.2176285202779586,0.5470362331184999,False,True,True,0,True,2.0,1.0
0.1309471529360181,0.7573276838423868,False,True,True,0,True,2.0,1.0
0.1214082861631216,0.628531689899611,False,True,True,1,True,3.0,1.0
0.3807996826489149,0.7183142380543178,False,True,True,1,True,2.0,0.0
0.4543210601605785,0.3940749254999855,True,True,False,1,True,2.0,1.0
0.7421816117614419,0.1035702527837697,False,True,True,1,True,2.0,1.0
0.1963339662134567,0.6577836105245277,False,True,True,0,True,2.0,1.0
0.4561097392782771,0.2234945061552079,False,False,True,0,True,3.0,0.0
0.6212263380626669,0.2954329912505275,False,True,True,0,True,2.0,1.0
0.4206109640437848,0.6118859962683346,False,True,True,1,True,1.0,0.0
0.7309873696832169,0.5187008727721591,False,False,True,0,True,2.0,1.0
0.3791004853998145,0.3791620413147299,False,False,True,1,True,3.0,1.0
0.4776491548517548,0.7057703891585944,True,True,False,1,True,1.0,1.0
0.520897599048938,0.6904584635520693,False,True,True,1,True,2.0,1.0
0.2707073872651806,0.2353137627595652,True,False,False,0,True,2.0,1.0
0.6956219298394389,0.3051502285076308,True,False,False,0,True,3.0,1.0
0.3944954053123993,0.5777182931688097,False,False,True,0,True,2.0,1.0
0.7136313997323308,0.6958165307388609,False,False,True,0,True,1.0,1.0
0.6313545365850379,0.6815374524920329,True,False,False,1,True,2.0,1.0
0.2250868621163805,0.6466885821859959,False,True,True,0,True,2.0,1.0
0.4489622731076524,0.2858978721410488,False,False,True,1,True,2.0,1.0
0.7503751495159068,0.7140560925710472,True,False,False,0,False,1.0,0.0
0.8004513396487078,0.6984528683753916,False,True,True,1,True,2.0,0.0
0.7209441499436497,0.7319070919171349,False,False,True,0,True,2.0,0.0
0.5280927512030451,0.4586845685086158,False,False,True,1,True,1.0,0.0
0.622922000268356,0.6609074073182916,False,False,True,0,True,2.0,1.0
0.7583930617144343,0.3282689967736757,True,True,False,1,True,2.0,1.0
0.6971469077844458,0.6587035208707981,True,True,False,1,True,2.0,1.0
0.237916079507114,0.2587283392986726,False,True,True,1,True,2.0,1.0
0.3312508645909018,0.18241258581846,False,True,False,0,True,2.0,1.0
0.5495965024956946,0.0654523265728891,False,False,True,0,True,2.0,1.0
0.6127042441012546,0.495546481404605,True,True,False,0,True,2.0,1.0
0.5460231970049609,0.4413832573630213,False,False,True,0,True,2.0,0.0
0.4632753280912678,0.3023938171668298,False,False,True,1,True,1.0,1.0
0.2009260877159709,0.2532889043013798,False,True,True,1,True,2.0,0.0
0.0516817674367294,0.4794306372473876,False,True,True,0,True,2.0,1.0
0.4489622731076524,0.6803211845067775,False,False,True,1,True,2.0,0.0
0.4974688893052743,0.7284562016754909,True,True,False,1,True,2.0,0.0
0.4382813743111921,0.1601580935334256,True,True,False,1,True,3.0,1.0
0.6642482627052363,0.7078413458879441,True,False,False,0,True,2.0,0.0
0.7700870700124128,0.7807633668999076,False,True,True,1,True,2.0,1.0
0.4956658291397297,0.5922952796456947,True,True,False,0,True,3.0,1.0
0.4956658291397297,0.5652898364253501,True,False,False,0,True,2.0,1.0
0.2103502286944494,0.6336075825314255,False,False,True,1,True,2.0,1.0
0.5495965024956946,0.5884083428119181,False,False,True,0,True,2.0,1.0
0.7352209993926424,0.6923108327651505,False,False,True,0,True,2.0,1.0
0.6296742509538716,0.0813107269975509,False,True,True,0,True,3.0,1.0
0.3312508645909018,0.1198425132882416,False,False,True,0,True,2.0,1.0
0.7352209993926424,0.703772964069933,False,False,True,0,True,2.0,0.0
0.2608559142068693,0.6290421096825476,False,False,True,0,True,2.0,1.0
0.470456116119975,0.7548313411309313,False,True,True,0,True,2.0,1.0
0.1735274304649146,0.031275077373225,False,True,True,1,True,2.0,1.0
0.5370699579791587,0.5819802398826008,False,True,True,1,True,2.0,0.0
0.4794489811780563,0.6428972186219171,True,False,False,1,True,1.0,0.0
0.5172965813614878,0.6177377757065927,True,False,False,0,True,2.0,1.0
0.7136313997323308,0.5313407216958058,False,False,True,0,True,2.0,1.0
0.6722428897082422,0.5986583828980028,False,True,False,0,True,1.0,1.0
0.6006575372857061,0.501308468594292,False,False,True,0,True,3.0,1.0
0.4561097392782771,0.6664424519552968,False,False,True,0,True,2.0,0.0
0.5442347412142162,0.5619552546028269,False,True,True,0,True,3.0,1.0
0.3791004853998145,0.7651057865385212,False,False,False,0,False,1.0,0.0
0.7862666146611379,0.4339187290167497,False,True,True,1,True,2.0,1.0
0.6058362647264226,0.6402018177118465,False,False,True,0,True,2.0,1.0
0.5406544504453575,0.462204930913421,True,False,False,0,True,2.0,1.0
0.7209441499436497,0.3317501680295368,False,True,True,0,True,2.0,1.0
0.511891801533151,0.7659810473713963,True,False,False,1,False,2.0,0.0
0.4311917977993083,0.6895650848141843,False,True,True,0,True,2.0,0.0
0.7713615919194317,0.2714429768279456,False,False,True,0,True,3.0,1.0
0.524496446363472,0.6156753285811992,True,False,False,0,True,1.0,0.0
0.4650692149562261,0.6737371194166208,False,False,True,0,True,2.0,1.0
0.3062022983135042,0.6257090346027011,False,False,True,0,True,2.0,1.0
0.5442347412142162,0.4864418401140338,False,True,True,0,True,2.0,0.0
0.3774042489507649,0.2916239092557009,True,False,False,1,True,3.0,1.0
0.4614823912998385,0.4459873293894053,False,True,True,1,True,2.0,1.0
0.7062051096536562,0.5289658285087285,False,True,True,0,True,2.0,1.0
0.7394117535524816,0.748204082783147,True,True,False,1,True,2.0,1.0
0.6577838002083306,0.7332137713837072,True,False,False,0,True,2.0,1.0
0.6925590674998008,0.6823200671179018,True,True,False,1,True,2.0,1.0
0.1153866620073356,0.2939875845022613,False,False,True,1,True,2.0,0.0
0.7194907850918436,0.7909698130306837,False,False,True,0,True,2.0,1.0
0.8027454758994178,0.4422946612453707,False,False,True,0,True,3.0,0.0
0.7136313997323308,0.1607413388003202,False,False,True,0,True,2.0,0.0
0.4956658291397297,0.540298243263855,True,True,False,0,True,2.0,1.0
0.3409064264152384,0.5180129725133938,False,False,False,1,True,2.0,1.0
0.6512602186973006,0.5570077120596583,False,True,True,0,True,2.0,1.0
0.8327850252992314,0.2338257164484567,False,True,True,0,True,2.0,1.0
0.7121551551910698,0.3552308172290725,False,True,True,0,True,2.0,1.0
0.3842068130556564,0.6608289914198783,False,False,True,0,True,2.0,0.0
0.3893387918468769,0.6882387858634964,True,False,False,1,True,1.0,0.0
0.7121551551910698,0.0509156034933721,True,True,False,0,True,1.0,0.0
0.5549467685334323,0.50060870864451,False,True,True,1,True,2.0,1.0
0.7106743858828587,0.33558617623308,True,True,False,0,True,2.0,1.0
0.5370699579791587,0.5612876560786817,True,True,False,0,True,3.0,1.0
0.0902209392907684,0.2629952143123565,False,True,True,1,True,2.0,1.0
0.0005272652387098,0.4141927781705488,False,True,True,0,True,2.0,1.0
0.7338145369642702,0.6992168588466124,False,True,True,0,True,3.0,1.0
0.3876253444214701,0.712768463231494,False,False,True,0,True,1.0,1.0
0.6801388218428291,0.6618868600420863,False,False,True,0,True,2.0,1.0
0.6577838002083306,0.7318727638257434,False,False,True,0,False,2.0,0.0
0.6363761710860439,0.7307512832888281,False,False,True,0,True,2.0,0.0
0.0651096140026964,0.4822091852232648,False,True,True,1,True,2.0,1.0
0.6512602186973006,0.4279341883428694,False,False,True,0,True,2.0,0.0
0.6658549219640212,0.5977648680611596,False,True,True,0,True,2.0,1.0
0.3441550073724169,0.6527550633490753,False,False,True,0,True,2.0,1.0
0.6817058776720116,0.6364963607704553,True,True,False,1,True,2.0,1.0
0.7032033049040319,0.7238600003643091,True,True,False,0,True,2.0,1.0
0.1873887653772306,0.5487262610762287,False,True,True,1,True,2.0,0.0
0.6626377922738201,0.5528111893494622,False,False,True,0,True,3.0,1.0
0.2567055724393002,0.7346357733570478,False,False,True,1,False,1.0,0.0
0.633031641417419,0.3494573309449184,True,False,False,0,False,2.0,0.0
0.511891801533151,0.2620553359511834,False,True,True,0,True,2.0,1.0
0.4650692149562261,0.4907584156938881,False,False,True,1,True,3.0,0.0
0.7001838506835805,0.6491030488561069,False,False,True,0,True,2.0,0.0
0.2431864804420123,0.3658072346409718,False,True,True,1,True,2.0,1.0
0.3740208032583212,0.5998137228666071,True,False,False,1,True,3.0,1.0
0.1766525794312139,0.7797660720509568,True,False,False,0,False,1.0,0.0
0.5280927512030451,0.3660203315419941,False,True,True,1,True,2.0,1.0
0.6446794549585961,0.5238795035201189,False,True,True,0,True,2.0,1.0
0.7751552674785404,0.6550760686563266,False,True,True,1,False,1.0,0.0
0.6986675550534175,0.3067894273830089,False,False,True,0,True,2.0,1.0
0.6512602186973006,0.4487337237131814,False,False,True,0,True,2.0,0.0
0.6769925032909132,0.6450881109941825,True,False,False,0,True,1.0,0.0
0.3077366963789207,0.6258165762682069,True,False,False,0,True,2.0,1.0
0.3490552510751822,0.6921664110816699,True,True,False,0,True,2.0,1.0
0.7826078370261895,0.5362656081663173,False,True,True,0,True,3.0,1.0
0.2750003523983893,0.3613343470040338,False,True,True,1,True,3.0,1.0
0.7862666146611379,0.5897158218040505,False,True,True,0,True,2.0,1.0
0.6347055309763198,0.5297775848707685,True,True,False,1,True,2.0,1.0
0.3296550543128238,0.6184398011621871,False,False,True,0,True,2.0,0.0
0.266456808245056,0.5421769202693426,False,False,True,0,True,2.0,1.0
0.656158373001177,0.6434793699778232,False,True,True,1,True,2.0,1.0
0.5867400085415683,0.266327452346679,False,False,True,1,True,2.0,0.0
0.4614823912998385,0.5977122880781701,True,False,False,1,True,3.0,0.0
0.7981372313187245,0.6743953122775311,False,False,True,0,True,2.0,1.0
0.6690566947824041,0.6962098017006059,True,False,False,0,False,2.0,0.0
0.5726825047161584,0.5277560830566873,False,True,True,0,True,3.0,1.0
0.4170996682522097,0.6574734264340084,True,True,False,0,True,2.0,0.0
0.3723336657058204,0.5434522199971914,False,False,True,0,True,2.0,1.0
0.6817058776720116,0.7234926821589504,False,False,True,0,True,2.0,1.0
0.3962195720630885,0.4573980391520343,True,True,False,0,True,3.0,1.0
0.0932250953774744,0.4131107931387085,False,True,True,1,True,2.0,1.0
0.3962195720630885,0.3065058156503732,False,False,True,0,True,3.0,1.0
0.1446481462546413,0.0845500559682115,False,True,True,0,True,3.0,0.0
0.3910549766342248,0.7281706194426241,False,True,True,0,True,2.0,1.0
0.2837118826350007,0.5880428716604243,False,False,True,0,True,2.0,0.0
0.2151824041847538,0.0345763370775344,False,False,True,0,True,3.0,0.0
0.5567274263630174,0.6827512508922978,False,True,True,0,True,2.0,1.0
0.5136937663039473,0.6399398491481402,True,False,False,0,True,2.0,1.0
0.7751552674785404,0.6238686713083913,True,False,False,0,True,2.0,0.0
0.6313545365850379,0.3488361733767661,False,False,False,0,True,2.0,1.0
0.0988592803548219,0.197611644362726,False,True,True,1,False,2.0,0.0
0.5298898341969072,0.4604768526623809,False,True,True,0,True,3.0,1.0
0.4866531565147181,0.51437585566115,False,False,True,1,True,1.0,0.0
0.7738956942145427,0.7261271450380146,False,True,True,0,True,3.0,1.0
0.2176285202779586,0.2916600497102669,False,True,True,1,False,2.0,0.0
0.6212263380626669,0.5695462383736847,False,False,True,0,True,2.0,1.0
0.6092756673894402,0.1326310788663782,False,True,True,1,True,3.0,1.0
0.7136313997323308,0.4689462025520905,False,False,False,0,True,2.0,1.0
0.4014074137749511,0.5682483704960352,False,True,True,0,True,2.0,1.0
0.8128226070575616,0.7174550590987756,True,False,False,1,True,2.0,0.0
0.6512602186973006,0.6367695283622192,False,False,False,0,True,2.0,0.0
0.4956658291397297,0.7017173633012017,False,True,True,1,True,2.0,1.0
0.5867400085415683,0.6362180439855459,False,True,True,0,True,2.0,1.0
0.6738300778602003,0.6953905500360134,True,False,False,0,True,1.0,1.0
0.6092756673894402,0.6735063494344923,False,False,True,1,True,2.0,1.0
0.7662336700704004,0.4604877181545585,False,False,True,1,True,2.0,1.0
0.3409064264152384,0.2667977313933869,False,True,True,0,True,2.0,1.0
0.8277026681625442,0.3317986484924628,False,True,True,1,True,2.0,1.0
0.3139166772114369,0.6926414631124714,False,False,True,0,True,2.0,1.0
0.3723336657058204,0.6211914775671671,False,True,True,0,True,2.0,1.0
0.7636399214572418,0.4833231065223279,False,True,True,1,True,2.0,1.0
0.3706496323299817,0.492928192244867,True,False,False,0,True,2.0,0.0
0.4311917977993083,0.396840477344252,False,True,True,0,True,3.0,1.0
0.6738300778602003,0.2677312983043717,False,True,True,0,True,2.0,1.0
0.6380435278721609,0.2665197753925157,True,True,False,1,True,2.0,0.0
0.5136937663039473,0.2297064416266523,False,False,True,0,True,3.0,1.0
0.511891801533151,0.6864718528356194,False,True,True,0,True,1.0,1.0
0.6817058776720116,0.2467856705956364,False,False,True,1,True,2.0,1.0
0.6023863442690867,0.5988370074190674,False,False,True,1,True,2.0,0.0
0.1500851762342935,0.6682434767197354,False,False,True,0,True,2.0,0.0
0.1500851762342935,0.3508157149320979,False,False,False,0,False,2.0,0.0
0.6848276586890367,0.5864156178486654,False,True,True,0,True,3.0,1.0
0.5352762504724826,0.6737371194166208,False,False,True,0,True,1.0,1.0
0.6738300778602003,0.3335025667873754,False,False,True,1,True,3.0,0.0
0.6263042766749393,0.6662285294890606,True,False,False,0,True,2.0,0.0
0.3706496323299817,0.7562046572029202,True,True,False,0,True,2.0,0.0
0.4014074137749511,0.6648558588234277,False,True,True,1,True,2.0,1.0
0.0920128093981064,0.7094757062024096,False,False,True,0,True,2.0,1.0
0.5638350489514956,0.6593816202969812,True,False,False,0,True,2.0,1.0
0.7503751495159068,0.7924159339263379,True,False,False,0,False,1.0,0.0
0.6545292802242897,0.3286789964215449,False,True,True,1,True,2.0,1.0
0.6144143775673561,0.5871314201734105,True,False,False,0,True,3.0,0.0
0.4507472818545589,0.6541960385792541,False,True,True,1,True,2.0,1.0
0.4329616670974407,0.4896818497124617,False,True,True,1,True,2.0,0.0
0.4794489811780563,0.6241457248117958,True,True,False,0,False,2.0,0.0
0.2608559142068693,0.4494478726724428,False,False,True,1,True,2.0,1.0
0.746300213050371,0.6673994002356698,False,True,True,0,True,3.0,1.0
0.6722428897082422,0.5199181716543826,False,False,True,0,True,2.0,1.0
0.375711009574066,0.449853732176069,False,True,True,0,True,2.0,1.0
0.2250868621163805,0.6300824720136619,True,True,False,0,True,2.0,1.0
0.2881295999178507,0.5400049346170167,False,True,True,1,False,3.0,0.0
0.6658549219640212,0.4587931618370748,False,False,True,0,True,3.0,0.0
0.6109913280868294,0.5520163868600351,False,True,True,0,True,2.0,1.0
0.2525986978339766,0.5193777847845769,False,False,True,0,True,2.0,1.0
0.7503751495159068,0.2334341840259675,False,True,True,1,True,3.0,1.0
0.1473459180275725,0.2753045557461497,True,True,False,0,True,2.0,1.0
0.511891801533151,0.6798120934364773,False,False,True,1,True,2.0,0.0
0.8245949709919925,0.634652718496334,False,True,False,0,True,2.0,1.0
0.6722428897082422,0.6234067354112205,False,False,False,0,True,1.0,0.0
0.5136937663039473,0.6709720043323416,False,True,True,0,True,2.0,1.0
0.5064842396679806,0.7219194369942555,False,False,True,0,True,2.0,1.0
0.3296550543128238,0.4163432826956263,False,True,True,0,True,3.0,1.0
0.5567274263630174,0.5199836699515449,False,True,True,1,True,2.0,1.0
0.5549467685334323,0.6596075086611579,False,True,True,1,True,2.0,1.0
0.5046813193144684,0.5106716428520346,True,False,False,0,True,2.0,0.0
0.7194907850918436,0.4398471718113469,False,True,True,1,True,2.0,0.0
0.3490552510751822,0.1072047010306742,False,True,True,0,True,3.0,1.0
0.7476633896301825,0.7125669587141312,False,False,True,0,True,2.0,0.0
0.7062051096536562,0.5655155174062946,True,False,False,1,False,2.0,0.0
0.7726311345553628,0.6445772756749333,False,False,True,0,True,2.0,1.0
0.7934490301648944,0.7434201959841934,True,False,False,0,True,1.0,1.0
0.1884895337951677,0.636455884003563,True,False,False,0,True,3.0,1.0
0.6212263380626669,0.3982964889067781,True,False,False,0,True,2.0,1.0
0.7503751495159068,0.74072056917355,True,False,False,1,True,2.0,0.0
0.4794489811780563,0.5388205570439962,False,True,True,1,True,2.0,1.0
0.4884551844437485,0.6758629513344039,True,True,False,1,True,2.0,0.0
0.7295666907060153,0.3184658179977818,False,False,True,0,True,2.0,0.0
0.3296550543128238,0.7007002517588631,True,False,False,0,True,1.0,1.0
0.5814837058057234,0.2488972715366455,False,True,True,0,True,2.0,1.0
0.5280927512030451,0.6810531410343084,False,True,True,1,True,2.0,1.0
0.1419915427739129,0.6068838048632424,False,True,False,0,True,2.0,1.0
0.8106180215523969,0.6239045902276712,True,True,False,0,True,2.0,1.0
0.646329897706246,0.6700927703719254,False,True,True,0,True,2.0,1.0
0.524496446363472,0.1596792335026377,False,False,True,0,True,2.0,1.0
0.6279908192952864,0.7835429391645801,True,False,False,0,True,1.0,1.0
0.6785676886853644,0.7322716558393321,False,True,True,0,False,2.0,0.0
0.6161216908872079,0.5496953558012253,False,True,True,0,True,2.0,1.0
0.4794489811780563,0.6260879356711869,False,True,True,0,True,2.0,1.0
0.4578995512067301,0.6984252336192687,False,False,True,1,True,2.0,1.0
0.8214433128935934,0.6203832643212274,False,False,True,0,True,2.0,0.0
0.7366226976503176,0.7291650149007555,True,False,False,0,False,1.0,0.0
0.1368005219117748,0.1847889382028459,False,False,True,1,True,2.0,1.0
0.7850520263728172,0.6225489936318451,False,True,True,0,True,2.0,1.0
0.5709165417729987,0.7368847703395534,True,False,False,1,False,2.0,0.0
0.2822484337007223,0.6795454823560807,True,True,False,0,True,2.0,1.0
0.5744466170995097,0.1631870354642708,False,True,True,0,True,2.0,1.0
0.2837118826350007,0.4598956038532196,True,False,False,0,True,2.0,1.0
0.5226973172821112,0.7772283250141669,False,False,False,1,True,1.0,0.0
0.6212263380626669,0.5913549929618737,True,False,False,0,True,2.0,1.0
0.5567274263630174,0.7196353216607445,True,True,False,1,False,2.0,0.0
0.7352209993926424,0.4496480883169953,False,True,True,1,True,2.0,1.0
0.5567274263630174,0.6398491482876816,False,True,True,1,True,2.0,1.0
0.4135967602644276,0.4191676523385577,True,True,False,1,True,3.0,1.0
0.4650692149562261,0.4818269975107381,False,False,True,0,True,2.0,1.0
0.7407990879702335,0.0566902849143526,False,True,True,0,True,2.0,1.0
0.5531646987710016,0.6176861367458096,False,False,True,1,True,2.0,1.0
0.7380196196295241,0.6345918714662484,False,True,True,0,True,2.0,1.0
